"rental_id","durasi_sewa_aktual","jatah_durasi_film","denda_yang_dibayar"
9361,7,7,4.99
9362,2,4,0.99
9363,5,5,2.99
9364,9,3,8.99
9365,4,6,2.99
9366,4,3,1.99
9367,9,7,6.99
9368,6,6,2.99
9369,2,6,2.99
9370,2,4,4.99
9371,4,3,5.99
9372,10,5,9.99
9373,6,6,0.99
9374,7,3,8.99
9375,3,3,0.99
9376,5,7,4.99
9377,6,7,4.99
9378,6,4,4.99
9379,8,6,6.99
9380,2,7,2.99
9381,1,5,0.99
9382,7,3,8.99
9383,2,4,2.99
9384,9,4,7.99
9385,9,4,7.99
9386,6,7,0.99
9387,8,3,9.99
9388,9,4,5.99
9389,5,6,0.99
9390,2,4,4.99
9391,5,6,0.99
9392,4,5,4.99
9393,3,3,2.99
9394,7,4,5.99
9395,9,7,4.99
9396,4,6,4.99
9397,6,6,4.99
9398,2,5,0.99
9399,4,7,4.99
9400,4,3,5.99
9401,8,5,5.99
9402,8,3,7.99
9403,7,5,4.99
9404,3,5,0.99
9405,9,4,7.99
9406,8,6,6.99
9407,9,5,8.99
9408,5,7,4.99
9409,6,4,6.99
9410,1,5,0.99
9411,7,3,8.99
9412,7,4,5.99
9413,2,3,0.99
9414,8,3,9.99
9415,6,4,2.99
9416,3,5,2.99
9417,5,3,6.99
9418,9,5,4.99
9419,7,6,5.99
9420,6,5,5.99
9421,3,5,0.99
9422,8,3,5.99
9423,8,7,3.99
9424,6,4,2.99
9425,6,3,7.99
9427,6,3,7.99
9428,6,6,0.99
9429,8,6,2.99
9430,5,6,4.99
9431,4,3,1.99
9432,6,4,2.99
9433,9,4,5.99
9434,2,7,0.99
9435,6,4,4.99
9436,7,4,7.99
9437,9,6,3.99
9438,8,6,4.99
9439,7,3,8.99
9440,5,5,0.99
9441,9,5,4.99
9442,5,3,4.99
9443,6,3,3.99
9444,9,6,7.99
9445,6,3,7.99
9446,7,3,8.99
9447,10,6,6.99
9448,5,3,2.99
9449,7,6,1.99
9450,6,4,2.99
9451,8,7,3.99
9452,5,7,0.99
9453,9,4,7.99
9454,5,4,3.99
9455,9,3,10.99
9456,6,3,5.99
9457,1,5,2.99
9458,5,4,5.99
9459,3,6,4.99
9460,9,6,5.99
9461,6,3,3.99
9462,10,3,7.99
9463,4,6,0.99
9464,8,4,4.99
9465,7,3,6.99
9466,8,5,7.99
9467,9,3,8.99
9468,8,7,3.99
9469,8,4,8.99
9470,8,4,4.99
9471,5,7,4.99
9472,2,3,4.99
9473,5,3,2.99
9474,6,6,2.99
9475,5,3,6.99
9476,5,7,0.99
9477,5,7,4.99
9478,5,6,2.99
9479,1,4,2.99
9480,5,7,0.99
9481,5,7,4.99
9482,3,4,2.99
9483,10,6,6.99
9484,3,4,0.99
9485,9,6,7.99
9486,10,7,7.99
9487,2,5,2.99
9488,9,3,8.99
9489,1,3,0.99
9490,8,5,3.99
9491,2,3,4.99
9492,9,7,6.99
9493,9,7,4.99
9494,6,5,1.99
9495,2,3,0.99
9496,3,7,4.99
9497,5,6,0.99
9498,4,7,2.99
9499,2,5,4.99
9500,8,4,6.99
9501,6,7,4.99
9502,1,6,0.99
9503,6,4,6.99
9504,2,6,0.99
9505,5,6,2.99
9506,2,3,4.99
9507,7,6,5.99
9508,4,4,4.99
9509,3,6,0.99
9510,8,5,7.99
9511,9,4,9.99
9512,4,7,2.99
9513,1,7,4.99
9514,2,6,4.99
9515,2,4,0.99
9516,7,3,8.99
9517,2,7,2.99
9518,4,7,0.99
9519,6,4,6.99
9520,4,7,2.99
9521,6,4,2.99
9522,3,5,2.99
9523,5,4,3.99
9524,4,4,4.99
9525,6,5,5.99
9526,4,5,0.99
9527,9,5,6.99
9528,7,6,3.99
9529,2,4,4.99
9530,4,3,1.99
9531,7,6,3.99
9532,1,7,2.99
9533,7,6,5.99
9534,6,3,7.99
9535,4,7,2.99
9536,2,7,2.99
9537,1,6,0.99
9538,6,3,3.99
9539,4,7,0.99
9540,1,5,2.99
9541,5,6,4.99
9542,1,6,4.99
9543,1,4,0.99
9544,5,7,2.99
9545,9,4,7.99
9546,2,5,4.99
9547,3,4,4.99
9548,5,4,5.99
9549,7,4,3.99
9550,8,3,7.99
9551,6,7,0.99
9552,1,4,4.99
9553,8,7,5.99
9554,1,6,0.99
9555,3,5,0.99
9556,8,3,7.99
9557,5,6,2.99
9558,6,6,4.99
9559,8,5,7.99
9560,7,7,2.99
9561,3,7,2.99
9562,6,3,3.99
9563,5,6,4.99
9564,3,4,0.99
9565,4,6,0.99
9566,2,7,4.99
9567,7,4,5.99
9568,2,3,0.99
9569,2,6,0.99
9570,1,3,2.99
9571,2,3,2.99
9572,1,4,2.99
9573,9,3,6.99
9574,5,7,0.99
9575,3,3,4.99
9576,5,5,0.99
9577,7,3,6.99
9578,2,3,0.99
9579,6,4,6.99
9580,5,6,4.99
9581,5,4,5.99
9582,4,4,4.99
9583,6,4,6.99
9584,1,7,4.99
9585,2,3,4.99
9586,4,4,2.99
9587,6,3,3.99
9588,2,4,0.99
9589,9,4,7.99
9590,8,7,3.99
9591,1,4,4.99
9592,5,5,2.99
9593,5,5,4.99
9594,4,7,4.99
9595,3,5,2.99
9596,4,3,5.99
9597,9,3,6.99
9598,4,4,0.99
9599,4,6,4.99
9600,8,3,5.99
9601,4,4,2.99
9602,1,7,0.99
9603,2,4,0.99
9604,3,3,4.99
9605,7,7,4.99
9606,1,4,0.99
9607,2,4,0.99
9608,6,5,1.99
9609,5,5,4.99
9610,6,5,5.99
9611,5,3,4.99
9612,4,4,2.99
9613,2,3,4.99
9614,8,7,5.99
9615,2,4,4.99
9616,5,3,2.99
9617,2,4,2.99
9618,7,3,6.99
9619,5,7,0.99
9620,8,4,8.99
9621,8,6,4.99
9622,2,3,0.99
9623,6,6,2.99
9624,6,3,7.99
9625,3,5,4.99
9626,8,7,1.99
9627,8,7,5.99
9628,0,3,2.99
9629,2,7,2.99
9630,7,7,2.99
9631,2,6,2.99
9632,6,4,6.99
9633,6,6,2.99
9634,4,3,1.99
9635,2,6,0.99
9636,9,4,5.99
9637,3,5,4.99
9638,9,6,5.99
9639,3,5,2.99
9640,9,4,7.99
9641,4,4,0.99
9642,5,6,4.99
9643,8,6,4.99
9644,9,3,10.99
9645,4,4,0.99
9646,8,6,2.99
9647,6,4,2.99
9648,9,5,4.99
9649,4,7,0.99
9650,4,5,2.99
9651,4,5,4.99
9652,6,7,2.99
9653,3,4,0.99
9654,6,5,3.99
9655,6,3,3.99
9656,5,3,4.99
9657,6,4,6.99
9658,9,4,9.99
9659,7,6,3.99
9660,7,3,8.99
9661,4,6,4.99
9662,8,7,3.99
9663,1,7,4.99
9664,4,5,0.99
9665,4,4,4.99
9666,6,4,6.99
9667,9,7,6.99
9668,7,4,3.99
9669,8,4,4.99
9670,7,4,5.99
9671,2,4,0.99
9672,8,5,5.99
9673,9,6,7.99
9674,6,5,5.99
9675,3,6,2.99
9676,5,7,0.99
9677,1,6,4.99
9678,2,6,0.99
9679,2,3,2.99
9680,1,5,4.99
9681,6,6,0.99
9682,4,5,2.99
9683,4,7,2.99
9684,1,5,0.99
9685,4,4,4.99
9686,6,5,5.99
9687,1,3,2.99
9688,8,7,3.99
9689,4,4,4.99
9690,6,4,6.99
9691,9,3,10.99
9692,7,3,8.99
9693,8,7,3.99
9694,6,5,5.99
9695,7,5,6.99
9696,3,6,0.99
9697,5,6,2.99
9698,9,6,3.99
9699,6,5,5.99
9700,2,4,4.99
9701,1,3,4.99
9702,2,4,0.99
9703,3,7,0.99
9704,6,6,4.99
9705,1,6,4.99
9706,5,5,2.99
9707,8,5,7.99
9708,8,7,5.99
9709,7,7,4.99
9710,9,3,10.99
9711,2,7,2.99
9712,8,4,4.99
9713,7,6,1.99
9714,3,5,0.99
9715,4,3,1.99
9716,8,7,1.99
9717,4,7,4.99
9718,8,5,3.99
9719,5,4,5.99
9720,7,5,6.99
9721,5,3,6.99
9722,7,5,4.99
9723,3,5,0.99
9724,8,3,5.99
9725,3,5,0.99
9726,9,4,7.99
9727,3,7,4.99
9728,3,7,2.99
9729,1,3,0.99
9730,8,4,6.99
9731,5,7,0.99
9732,7,7,0.99
9733,4,4,4.99
9734,5,3,2.99
9735,8,3,9.99
9736,9,4,7.99
9737,3,4,2.99
9738,5,5,0.99
9739,4,6,2.99
9740,6,5,1.99
9741,7,3,4.99
9742,8,5,7.99
9743,6,5,3.99
9744,3,4,4.99
9745,7,7,2.99
9746,7,4,7.99
9747,8,3,7.99
9748,2,3,0.99
9749,6,3,3.99
9750,6,7,0.99
9751,1,6,4.99
9752,2,6,2.99
9753,1,4,2.99
9754,8,3,7.99
9755,7,3,4.99
9756,2,3,4.99
9757,1,5,4.99
9758,3,7,2.99
9759,7,4,3.99
9760,9,7,4.99
9761,3,5,4.99
9762,5,6,4.99
9763,8,3,7.99
9764,7,4,5.99
9765,5,7,4.99
9766,1,5,4.99
9767,3,3,0.99
9768,8,3,9.99
9769,6,4,4.99
9770,9,5,8.99
9771,4,3,1.99
9772,1,5,0.99
9773,4,6,4.99
9774,2,4,0.99
9775,1,3,0.99
9776,3,6,2.99
9777,8,3,7.99
9778,4,3,3.99
9779,3,6,0.99
9780,2,4,4.99
9781,9,4,7.99
9782,6,6,0.99
9783,9,4,9.99
9784,7,3,4.99
9785,2,4,4.99
9786,3,6,2.99
9787,9,3,10.99
9788,9,7,4.99
9789,3,3,2.99
9790,4,7,0.99
9791,3,7,0.99
9792,7,6,5.99
9793,3,3,4.99
9794,2,5,4.99
9795,4,4,0.99
9796,9,7,4.99
9797,9,7,4.99
9798,1,4,2.99
9799,1,7,2.99
9800,2,4,4.99
9801,4,4,2.99
9802,3,6,4.99
9803,1,7,2.99
9804,9,7,4.99
9805,3,3,0.99
9806,4,6,2.99
9807,2,5,2.99
9808,7,6,1.99
9809,8,5,3.99
9810,1,3,2.99
9811,6,6,0.99
9812,1,6,2.99
9813,7,5,6.99
9814,8,7,1.99
9815,8,6,2.99
9816,4,5,4.99
9817,8,6,2.99
9818,4,4,4.99
9819,6,5,1.99
9820,8,3,5.99
9821,8,4,4.99
9822,5,7,2.99
9823,7,5,4.99
9824,7,7,2.99
9825,2,4,4.99
9826,9,3,10.99
9827,9,5,6.99
9828,2,4,2.99
9829,7,5,4.99
9830,6,3,5.99
9831,4,6,2.99
9832,8,6,2.99
9833,9,7,6.99
9834,7,7,2.99
9835,4,6,2.99
9836,9,7,2.99
9837,9,3,10.99
9838,3,3,4.99
9839,9,4,7.99
9840,6,7,2.99
9841,9,6,7.99
9842,2,7,4.99
9843,1,3,2.99
9844,5,3,4.99
9845,6,4,6.99
9846,5,7,4.99
9847,4,6,2.99
9848,7,5,4.99
9849,2,3,0.99
9850,4,4,4.99
9851,8,6,4.99
9852,5,3,2.99
9853,4,7,0.99
9854,3,6,2.99
9855,3,3,0.99
9856,7,6,3.99
9857,9,3,6.99
9858,3,6,2.99
9859,5,3,6.99
9860,7,3,6.99
9861,9,6,5.99
9862,1,4,2.99
9863,8,5,5.99
9864,2,6,0.99
9865,2,4,0.99
9866,7,5,6.99
9867,5,4,1.99
9868,1,4,2.99
9869,7,7,4.99
9870,5,4,5.99
9871,1,6,2.99
9872,4,4,0.99
9873,6,5,5.99
9874,7,3,6.99
9875,3,4,0.99
9876,7,7,2.99
9877,6,7,2.99
9878,5,7,4.99
9879,7,7,4.99
9880,8,6,6.99
9881,6,7,4.99
9882,9,5,8.99
9883,6,4,6.99
9884,1,4,4.99
9885,7,7,0.99
9886,8,3,7.99
9887,5,7,0.99
9888,8,7,3.99
9889,5,4,1.99
9890,1,6,4.99
9891,2,4,0.99
9892,3,3,0.99
9893,1,5,0.99
9894,5,6,4.99
9895,5,4,5.99
9896,1,7,2.99
9897,2,3,4.99
9898,1,4,4.99
9899,8,4,4.99
9900,7,6,1.99
9901,3,4,0.99
9902,9,3,6.99
9903,8,6,6.99
9904,8,3,5.99
9905,1,4,0.99
9906,1,7,4.99
9907,9,3,6.99
9908,9,5,4.99
9909,9,6,5.99
9910,5,6,4.99
9911,6,3,3.99
9912,3,5,4.99
9913,6,3,3.99
9914,5,6,4.99
9915,3,7,2.99
9916,7,7,4.99
9917,2,5,4.99
9918,4,6,2.99
9919,8,3,7.99
9920,3,5,4.99
9921,1,3,0.99
9922,6,7,2.99
9923,5,7,0.99
9924,5,4,3.99
9925,2,7,0.99
9926,9,3,6.99
9927,1,7,2.99
9928,6,3,7.99
9929,3,6,2.99
9930,1,7,0.99
9931,4,4,2.99
9932,5,4,5.99
9933,1,7,0.99
9934,5,7,2.99
9935,5,7,4.99
9936,6,7,0.99
9937,6,5,1.99
9938,9,7,2.99
9939,8,4,8.99
9940,6,6,0.99
9941,5,7,4.99
9942,7,5,4.99
9943,9,4,7.99
9944,8,5,5.99
9945,2,5,2.99
9946,3,6,4.99
9947,8,3,9.99
9948,6,3,5.99
9949,1,6,0.99
9950,8,5,5.99
9951,3,4,4.99
9952,6,5,3.99
9953,2,5,0.99
9954,5,5,2.99
9955,4,7,0.99
9956,1,4,4.99
9957,4,6,4.99
9958,4,6,2.99
9959,3,6,4.99
9960,5,4,1.99
9961,7,5,6.99
9962,2,6,0.99
9963,2,4,2.99
9964,3,6,4.99
9965,5,3,6.99
9966,3,4,4.99
9967,6,4,2.99
9968,8,4,4.99
9969,5,7,2.99
9970,2,3,4.99
9971,9,4,5.99
9972,2,6,2.99
9973,3,5,4.99
9974,5,5,4.99
9975,7,6,1.99
9976,3,3,2.99
9977,9,5,8.99
9978,6,4,2.99
9979,8,6,2.99
9980,8,6,4.99
9981,1,4,0.99
9982,2,6,2.99
9983,8,5,7.99
9984,1,4,2.99
9985,1,5,2.99
9986,5,4,3.99
9987,1,6,2.99
9988,7,4,5.99
9989,1,3,0.99
9990,9,6,7.99
9991,3,7,2.99
9992,9,7,6.99
9993,1,6,2.99
9994,1,4,4.99
9995,4,3,3.99
9996,6,3,5.99
9997,2,7,4.99
9998,4,7,2.99
9999,1,3,0.99
10000,2,5,2.99
10001,7,5,4.99
10002,6,7,4.99
10003,2,3,4.99
10004,3,6,0.99
10005,9,6,3.99
10006,2,6,4.99
10007,5,6,0.99
10008,3,4,4.99
10009,8,4,8.99
10010,7,3,6.99
10011,8,6,2.99
10012,9,6,3.99
10013,8,6,4.99
10014,2,6,4.99
10015,3,4,4.99
10016,9,7,4.99
10017,5,3,6.99
10018,5,4,3.99
10019,7,4,3.99
10020,2,5,4.99
10021,1,4,4.99
10022,4,3,3.99
10023,9,4,5.99
10024,9,4,7.99
10025,7,4,5.99
10026,3,6,4.99
10027,9,5,6.99
10028,1,3,4.99
10029,6,4,6.99
10030,3,6,2.99
10031,3,7,4.99
10032,4,4,4.99
10033,4,6,4.99
10034,4,7,2.99
10035,4,6,4.99
10036,3,3,2.99
10037,9,7,2.99
10038,1,4,2.99
10039,1,6,2.99
10040,5,4,1.99
10041,7,5,4.99
10042,6,6,2.99
10043,7,6,1.99
10044,5,7,2.99
10045,7,6,1.99
10046,3,7,2.99
10047,7,3,4.99
10048,5,3,4.99
10049,3,7,2.99
10050,6,5,3.99
10051,5,4,3.99
10052,7,3,4.99
10053,7,4,7.99
10054,4,5,4.99
10055,5,6,0.99
10056,1,6,0.99
10057,8,3,9.99
10058,4,6,2.99
10059,3,4,4.99
10060,8,4,6.99
10061,4,6,4.99
10062,3,7,2.99
10063,9,7,4.99
10064,6,7,2.99
10065,1,4,4.99
10066,1,4,4.99
10067,4,7,4.99
10068,5,6,4.99
10069,6,5,3.99
10070,3,4,4.99
10071,3,6,2.99
10072,3,5,0.99
10073,5,7,2.99
10074,4,6,0.99
10075,8,6,4.99
10076,10,3,7.99
10077,9,4,9.99
10078,4,4,2.99
10079,4,4,2.99
10080,4,6,0.99
10081,6,3,5.99
10082,1,5,0.99
10083,6,3,5.99
10084,6,5,3.99
10085,3,6,0.99
10086,7,3,4.99
10087,7,6,3.99
10088,1,3,2.99
10089,1,6,2.99
10090,4,3,3.99
10091,2,3,4.99
10092,1,3,0.99
10093,4,3,5.99
10094,6,5,3.99
10095,2,7,0.99
10096,6,5,3.99
10097,8,7,5.99
10098,2,3,0.99
10099,2,6,2.99
10100,3,5,4.99
10101,4,5,0.99
10102,8,3,9.99
10103,5,6,2.99
10104,5,4,1.99
10105,9,6,5.99
10106,2,5,4.99
10107,9,6,5.99
10108,1,5,0.99
10109,8,3,5.99
10110,3,5,0.99
10111,6,7,2.99
10112,1,3,4.99
10113,2,3,4.99
10114,2,6,0.99
10115,10,3,7.99
10116,3,4,2.99
10117,1,6,4.99
10118,3,3,0.99
10119,2,6,0.99
10120,3,7,2.99
10121,3,3,0.99
10122,9,3,10.99
10123,6,6,0.99
10124,4,5,0.99
10125,1,4,0.99
10126,3,6,0.99
10127,6,7,0.99
10128,2,6,2.99
10129,5,3,6.99
10130,4,5,0.99
10131,4,4,0.99
10132,7,3,6.99
10133,8,7,5.99
10134,6,6,4.99
10135,5,3,4.99
10136,3,7,2.99
10137,7,7,4.99
10138,7,5,2.99
10139,4,3,1.99
10140,7,3,4.99
10141,6,6,0.99
10142,9,7,4.99
10143,9,4,7.99
10144,5,5,4.99
10145,6,5,1.99
10146,2,4,2.99
10147,2,4,2.99
10148,5,6,0.99
10149,7,4,5.99
10150,5,6,2.99
10151,1,4,4.99
10152,8,3,5.99
10153,6,6,0.99
10154,7,5,2.99
10155,7,7,0.99
10156,2,5,4.99
10157,1,4,2.99
10158,8,7,1.99
10159,3,3,4.99
10160,5,5,4.99
10161,2,4,0.99
10162,7,6,3.99
10163,1,4,0.99
10164,5,6,4.99
10165,6,6,0.99
10166,7,3,8.99
10167,6,5,5.99
10168,2,6,2.99
10169,5,6,4.99
10170,8,3,7.99
10171,3,4,0.99
10172,9,3,10.99
10173,8,4,4.99
10174,6,3,5.99
10175,9,7,6.99
10176,9,6,7.99
10177,3,3,2.99
10178,3,7,4.99
10179,1,5,2.99
10180,9,7,6.99
10181,3,5,4.99
10182,8,6,2.99
10183,8,4,8.99
10184,4,7,4.99
10185,2,6,0.99
10186,6,6,0.99
10187,4,5,2.99
10188,7,5,6.99
10189,2,4,4.99
10190,0,4,4.99
10191,5,6,4.99
10192,4,5,2.99
10193,6,6,2.99
10194,5,4,1.99
10195,7,3,6.99
10196,4,6,2.99
10197,6,6,2.99
10198,6,7,2.99
10199,4,7,2.99
10200,4,5,4.99
10201,7,7,0.99
10202,7,5,6.99
10203,3,5,4.99
10204,4,6,4.99
10205,5,6,4.99
10206,9,6,7.99
10207,4,3,3.99
10208,3,7,4.99
10209,2,5,2.99
10210,9,6,7.99
10211,9,6,3.99
10212,1,4,2.99
10213,8,4,8.99
10214,0,6,0.99
10215,8,4,8.99
10216,7,4,3.99
10217,8,4,4.99
10218,4,6,0.99
10219,9,4,5.99
10220,3,5,4.99
10221,2,4,4.99
10222,7,7,0.99
10223,1,4,0.99
10224,4,5,4.99
10225,5,6,0.99
10226,7,3,4.99
10227,8,6,2.99
10228,5,5,2.99
10229,9,4,7.99
10230,4,5,2.99
10231,5,6,2.99
10232,2,5,4.99
10233,9,5,6.99
10234,8,5,3.99
10235,9,3,6.99
10236,0,6,0.99
10237,6,5,5.99
10238,1,7,0.99
10239,3,6,0.99
10240,6,7,0.99
10241,7,6,5.99
10242,1,5,4.99
10243,5,3,4.99
10244,5,6,4.99
10245,1,4,0.99
10246,8,7,1.99
10247,8,3,9.99
10248,7,3,6.99
10249,5,7,0.99
10250,6,5,1.99
10251,5,5,4.99
10252,9,3,8.99
10253,7,3,6.99
10254,4,3,3.99
10255,2,5,4.99
10256,4,5,4.99
10257,3,4,0.99
10258,7,5,4.99
10259,2,7,2.99
10260,4,5,2.99
10261,0,6,4.99
10262,7,5,4.99
10263,7,4,5.99
10264,7,5,4.99
10265,7,4,7.99
10266,5,6,0.99
10267,6,6,0.99
10268,7,4,3.99
10269,1,6,4.99
10270,6,6,0.99
10271,6,4,2.99
10272,9,3,8.99
10273,6,4,4.99
10274,3,4,0.99
10275,7,6,3.99
10276,2,5,2.99
10277,4,5,2.99
10278,7,3,6.99
10279,6,5,1.99
10280,6,4,4.99
10281,1,3,0.99
10282,6,4,6.99
10283,6,7,2.99
10284,8,4,4.99
10285,4,3,3.99
10286,9,3,6.99
10287,4,3,3.99
10288,5,3,6.99
10289,7,3,6.99
10290,7,4,5.99
10291,4,5,4.99
10292,0,6,2.99
10293,4,3,1.99
10294,8,4,6.99
10295,9,5,8.99
10296,0,5,0.99
10297,8,5,7.99
10298,4,6,0.99
10299,3,7,0.99
10300,3,5,0.99
10301,3,7,4.99
10302,0,3,0.99
10303,5,7,4.99
10304,6,5,5.99
10305,6,4,2.99
10306,8,3,5.99
10307,3,7,0.99
10308,8,3,7.99
10309,8,4,6.99
10310,3,3,4.99
10311,1,7,4.99
10312,7,6,3.99
10313,3,4,0.99
10314,5,5,0.99
10315,6,4,4.99
10316,5,3,4.99
10317,5,6,2.99
10318,3,7,0.99
10319,4,5,4.99
10320,7,5,6.99
10321,2,4,4.99
10322,7,6,5.99
10323,5,3,4.99
10324,8,5,5.99
10325,7,6,5.99
10326,1,6,4.99
10327,6,5,3.99
10328,0,5,4.99
10329,2,3,0.99
10330,6,4,6.99
10331,6,6,4.99
10332,9,7,6.99
10333,3,5,0.99
10334,8,7,1.99
10335,4,6,2.99
10336,2,3,4.99
10337,9,3,8.99
10338,8,7,3.99
10339,9,7,6.99
10340,5,7,2.99
10341,6,6,0.99
10342,9,5,6.99
10343,1,7,2.99
10344,5,7,4.99
10345,3,4,2.99
10346,5,3,4.99
10347,3,7,4.99
10348,3,5,2.99
10349,7,6,3.99
10350,4,3,3.99
10351,7,6,5.99
10352,4,3,1.99
10353,7,4,3.99
10354,5,3,2.99
10355,1,6,0.99
10356,9,7,6.99
10357,3,4,0.99
10358,2,4,4.99
10359,5,4,3.99
10360,4,4,0.99
10361,9,3,10.99
10362,9,5,6.99
10363,4,6,2.99
10364,8,6,2.99
10365,5,3,6.99
10366,4,3,3.99
10367,3,5,0.99
10368,7,6,3.99
10369,6,6,4.99
10370,4,6,0.99
10371,3,3,0.99
10372,5,5,2.99
10373,1,7,4.99
10374,6,6,0.99
10375,5,3,2.99
10376,6,3,5.99
10377,9,6,3.99
10378,5,6,0.99
10379,5,4,1.99
10380,1,4,2.99
10381,4,5,2.99
10382,1,3,4.99
10383,2,4,0.99
10384,1,3,4.99
10385,5,5,4.99
10386,6,3,3.99
10387,7,5,4.99
10388,8,3,7.99
10389,7,6,3.99
10390,8,6,4.99
10391,3,5,2.99
10392,9,3,10.99
10393,4,6,0.99
10394,4,5,2.99
10395,4,5,2.99
10396,7,4,7.99
10397,2,4,0.99
10398,3,3,4.99
10399,9,4,5.99
10400,9,3,6.99
10401,1,7,4.99
10402,3,5,4.99
10403,2,3,0.99
10404,6,6,4.99
10405,4,7,0.99
10406,1,6,2.99
10407,1,7,0.99
10408,8,6,4.99
10409,1,4,2.99
10410,9,3,6.99
10411,9,6,3.99
10412,3,5,0.99
10413,7,4,3.99
10414,3,6,0.99
10415,3,5,4.99
10416,9,7,4.99
10417,1,7,4.99
10418,3,4,4.99
10419,5,5,0.99
10420,5,3,6.99
10421,2,3,0.99
10422,9,6,7.99
10423,7,4,5.99
10424,5,5,0.99
10425,4,6,2.99
10426,8,6,4.99
10427,6,3,3.99
10428,1,7,4.99
10429,9,7,2.99
10430,2,4,2.99
10431,6,5,5.99
10432,7,7,2.99
10433,4,7,4.99
10434,5,5,4.99
10435,7,7,4.99
10436,3,4,0.99
10437,9,7,4.99
10438,8,3,7.99
10439,7,7,0.99
10440,1,3,2.99
10441,2,3,0.99
10442,4,5,2.99
10443,3,6,2.99
10444,8,4,8.99
10445,7,7,2.99
10446,3,4,0.99
10447,7,4,3.99
10448,1,6,4.99
10449,4,6,2.99
10450,7,6,1.99
10451,2,3,0.99
10452,3,7,0.99
10453,7,6,5.99
10454,3,7,4.99
10455,4,3,1.99
10456,5,5,0.99
10457,5,4,5.99
10458,1,7,2.99
10459,2,5,4.99
10460,8,7,3.99
10461,8,5,7.99
10462,1,7,2.99
10463,9,5,4.99
10464,5,4,5.99
10465,9,6,5.99
10466,5,7,0.99
10467,8,7,5.99
10468,4,4,0.99
10469,4,4,4.99
10470,4,3,1.99
10471,6,6,0.99
10472,3,4,4.99
10473,9,4,7.99
10474,7,6,5.99
10475,9,7,4.99
10476,9,3,6.99
10477,5,5,2.99
10478,5,6,0.99
10479,5,3,6.99
10480,2,3,4.99
10481,8,5,5.99
10482,1,6,4.99
10483,3,6,2.99
10484,2,3,2.99
10485,8,3,7.99
10486,4,3,3.99
10487,6,7,0.99
10488,1,5,2.99
10489,6,5,5.99
10490,2,6,0.99
10491,3,6,2.99
10492,1,3,2.99
10493,6,5,5.99
10494,1,6,0.99
10495,5,3,4.99
10496,7,5,2.99
10497,6,6,2.99
10498,2,4,0.99
10499,9,6,7.99
10500,5,7,4.99
10501,1,3,2.99
10502,4,4,2.99
10503,7,5,6.99
10504,9,7,4.99
10505,4,3,1.99
10506,2,3,4.99
10507,3,7,2.99
10508,1,7,0.99
10509,9,6,3.99
10510,6,3,3.99
10511,3,7,2.99
10512,8,6,6.99
10513,1,6,4.99
10514,2,7,4.99
10515,7,5,4.99
10516,7,5,6.99
10517,4,5,4.99
10518,6,4,6.99
10519,8,3,5.99
10520,5,7,4.99
10521,4,6,0.99
10522,4,5,4.99
10523,1,4,0.99
10524,7,3,6.99
10525,6,6,2.99
10526,7,3,6.99
10527,4,4,4.99
10528,6,7,2.99
10529,7,5,4.99
10530,5,5,4.99
10531,3,4,2.99
10532,6,4,2.99
10533,8,5,3.99
10534,3,6,0.99
10535,8,6,4.99
10536,3,6,4.99
10537,7,4,5.99
10538,1,7,2.99
10539,6,4,6.99
10540,2,3,0.99
10541,2,6,0.99
10542,7,4,3.99
10543,6,3,5.99
10544,6,4,4.99
10545,3,3,0.99
10546,5,4,3.99
10547,7,5,6.99
10548,6,6,0.99
10549,5,7,0.99
10550,4,4,2.99
10551,9,3,6.99
10552,3,6,2.99
10553,5,6,2.99
10554,2,5,2.99
10555,9,5,6.99
10556,2,4,2.99
10557,3,5,0.99
10558,4,7,4.99
10559,8,4,8.99
10560,4,5,4.99
10561,3,6,2.99
10562,1,6,0.99
10563,8,7,3.99
10564,5,6,0.99
10565,1,5,4.99
10566,4,4,2.99
10567,4,5,0.99
10568,7,7,2.99
10569,9,6,3.99
10570,4,6,4.99
10571,1,7,2.99
10572,6,4,4.99
10573,3,7,0.99
10574,9,7,2.99
10575,7,4,7.99
10576,4,3,5.99
10577,5,3,4.99
10578,6,5,1.99
10579,6,5,5.99
10580,7,3,6.99
10581,9,6,5.99
10582,4,6,4.99
10583,2,6,2.99
10584,5,3,6.99
10585,8,4,4.99
10586,5,3,2.99
10587,7,7,2.99
10588,2,7,2.99
10589,8,7,1.99
10590,3,4,2.99
10591,3,3,0.99
10592,8,7,3.99
10593,5,5,4.99
10594,6,5,3.99
10595,2,4,4.99
10596,6,3,5.99
10597,7,6,5.99
10598,9,5,4.99
10599,5,4,3.99
10600,5,3,2.99
10601,9,3,10.99
10602,6,4,4.99
10603,4,4,0.99
10604,7,5,4.99
10605,5,7,0.99
10606,7,3,4.99
10607,1,6,4.99
10608,3,5,0.99
10609,3,4,4.99
10610,2,5,0.99
10611,6,4,2.99
10612,5,3,6.99
10613,6,6,0.99
10614,9,5,6.99
10615,1,3,4.99
10616,6,3,7.99
10617,8,3,9.99
10618,5,4,3.99
10619,6,5,3.99
10620,8,3,5.99
10621,3,4,0.99
10622,7,7,4.99
10623,2,5,2.99
10624,4,5,0.99
10625,1,7,0.99
10626,4,3,1.99
10627,1,6,0.99
10628,4,7,2.99
10629,7,4,7.99
10630,2,4,0.99
